Count	ID					STRUCTURE	E-STRUCTURE-SIZE	A. NETWORK QUALITY		M. NETWORK QUALITY		REFERENCE

                                                                                                            grid.472208.b            : 21.424543 | 41.998558 | https://mk.wikimedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0 | Wikimedia
                                                                                                            grid.472214.6            : 121.015495 | 14.552272 | http://www.wikimedia.org.ph/wmph/ | Wikimedia
                                                                                                            grid.472201.2            : -70.793205 | -33.392876 | http://www.wikimediachile.cl/P%C3%A1gina_principal | Wikimedia
                                                                                                            grid.472207.4            : 26.716644 | 58.38245 | https://ee.wikimedia.org/wiki/Esileht | Wikimedia
                                                                                                            grid.472213.1            : -4.747652 | 41.618774 | https://www.wikimedia.es/wiki/Portada | Wikimedia España | Wikimedia
                                                                                                            grid.472205.6            : 12.54584 | 55.68907 | https://dk.wikimedia.org/wiki/Forside | Wikimedia
                                                                                                            grid.472198.1            : -0.08455 | 51.52447 | https://wikimedia.org.uk/ | Wikimedia
                                                                                                            grid.472206.5            : 121.53739 | 24.954086 | https://meta.wikimedia.org/wiki/Wikimedia_Taiwan | Wikimedia
                                                                                                            grid.472216.4            : 20.462528 | 44.815086 | https://rs.wikimedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B0 | Wikimedia
                                                                                                            grid.472212.0            : -99.070854 | 19.436281 | https://mx.wikimedia.org/wiki/P%C3%A1gina_principal | Wikimedia
